year,office,state,county_fips,county_name,party,mode,votes
2020,PRESIDENT,GA,13299,WARE,LIBERTARIAN,ADVANCED VOTING,52
2020,PRESIDENT,GA,13299,WARE,LIBERTARIAN,ELECTION DAY,46
2020,PRESIDENT,GA,13299,WARE,LIBERTARIAN,PROVISIONAL,1
2020,PRESIDENT,GA,13299,WARE,REPUBLICAN,ABSENTEE,1368
2020,PRESIDENT,GA,13299,WARE,REPUBLICAN,ADVANCED VOTING,5900
2020,PRESIDENT,GA,13299,WARE,REPUBLICAN,ELECTION DAY,2577
2020,PRESIDENT,GA,13299,WARE,REPUBLICAN,PROVISIONAL,20
2020,PRESIDENT,GA,13301,WARREN,DEMOCRAT,ABSENTEE,540
2020,PRESIDENT,GA,13301,WARREN,DEMOCRAT,ADVANCED VOTING,632
2020,PRESIDENT,GA,13301,WARREN,DEMOCRAT,ELECTION DAY,297
2020,PRESIDENT,GA,13301,WARREN,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13301,WARREN,LIBERTARIAN,ABSENTEE,1
2020,PRESIDENT,GA,13301,WARREN,LIBERTARIAN,ADVANCED VOTING,9
2020,PRESIDENT,GA,13301,WARREN,LIBERTARIAN,ELECTION DAY,6
2020,PRESIDENT,GA,13301,WARREN,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13301,WARREN,REPUBLICAN,ABSENTEE,205
2020,PRESIDENT,GA,13301,WARREN,REPUBLICAN,ADVANCED VOTING,771
2020,PRESIDENT,GA,13301,WARREN,REPUBLICAN,ELECTION DAY,190
2020,PRESIDENT,GA,13301,WARREN,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,GA,13303,WASHINGTON,DEMOCRAT,ABSENTEE,1811
2020,PRESIDENT,GA,13303,WASHINGTON,DEMOCRAT,ADVANCED VOTING,1843
2020,PRESIDENT,GA,13303,WASHINGTON,DEMOCRAT,ELECTION DAY,1071
2020,PRESIDENT,GA,13303,WASHINGTON,DEMOCRAT,PROVISIONAL,5
2020,PRESIDENT,GA,13303,WASHINGTON,LIBERTARIAN,ABSENTEE,14
2020,PRESIDENT,GA,13303,WASHINGTON,LIBERTARIAN,ADVANCED VOTING,27
2020,PRESIDENT,GA,13303,WASHINGTON,LIBERTARIAN,ELECTION DAY,25
2020,PRESIDENT,GA,13303,WASHINGTON,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13303,WASHINGTON,REPUBLICAN,ABSENTEE,719
2020,PRESIDENT,GA,13303,WASHINGTON,REPUBLICAN,ADVANCED VOTING,2458
2020,PRESIDENT,GA,13303,WASHINGTON,REPUBLICAN,ELECTION DAY,1481
2020,PRESIDENT,GA,13303,WASHINGTON,REPUBLICAN,PROVISIONAL,5
2020,PRESIDENT,GA,13305,WAYNE,DEMOCRAT,ABSENTEE,736
2020,PRESIDENT,GA,13305,WAYNE,DEMOCRAT,ADVANCED VOTING,1489
2020,PRESIDENT,GA,13305,WAYNE,DEMOCRAT,ELECTION DAY,460
2020,PRESIDENT,GA,13305,WAYNE,DEMOCRAT,PROVISIONAL,2
2020,PRESIDENT,GA,13305,WAYNE,LIBERTARIAN,ABSENTEE,16
2020,PRESIDENT,GA,13305,WAYNE,LIBERTARIAN,ADVANCED VOTING,53
2020,PRESIDENT,GA,13305,WAYNE,LIBERTARIAN,ELECTION DAY,35
2020,PRESIDENT,GA,13305,WAYNE,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13305,WAYNE,REPUBLICAN,ABSENTEE,1354
2020,PRESIDENT,GA,13305,WAYNE,REPUBLICAN,ADVANCED VOTING,6131
2020,PRESIDENT,GA,13305,WAYNE,REPUBLICAN,ELECTION DAY,2495
2020,PRESIDENT,GA,13305,WAYNE,REPUBLICAN,PROVISIONAL,7
2020,PRESIDENT,GA,13307,WEBSTER,DEMOCRAT,ABSENTEE,227
2020,PRESIDENT,GA,13307,WEBSTER,DEMOCRAT,ADVANCED VOTING,270
2020,PRESIDENT,GA,13307,WEBSTER,DEMOCRAT,ELECTION DAY,142
2020,PRESIDENT,GA,13307,WEBSTER,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13307,WEBSTER,LIBERTARIAN,ABSENTEE,2
2020,PRESIDENT,GA,13307,WEBSTER,LIBERTARIAN,ADVANCED VOTING,1
2020,PRESIDENT,GA,13307,WEBSTER,LIBERTARIAN,ELECTION DAY,0
2020,PRESIDENT,GA,13307,WEBSTER,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13307,WEBSTER,REPUBLICAN,ABSENTEE,121
2020,PRESIDENT,GA,13307,WEBSTER,REPUBLICAN,ADVANCED VOTING,488
2020,PRESIDENT,GA,13307,WEBSTER,REPUBLICAN,ELECTION DAY,139
2020,PRESIDENT,GA,13307,WEBSTER,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,GA,13309,WHEELER,DEMOCRAT,ABSENTEE,195
2020,PRESIDENT,GA,13309,WHEELER,DEMOCRAT,ADVANCED VOTING,297
2020,PRESIDENT,GA,13309,WHEELER,DEMOCRAT,ELECTION DAY,197
2020,PRESIDENT,GA,13309,WHEELER,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13309,WHEELER,LIBERTARIAN,ABSENTEE,1
2020,PRESIDENT,GA,13309,WHEELER,LIBERTARIAN,ADVANCED VOTING,7
2020,PRESIDENT,GA,13309,WHEELER,LIBERTARIAN,ELECTION DAY,5
2020,PRESIDENT,GA,13309,WHEELER,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13309,WHEELER,REPUBLICAN,ABSENTEE,202
2020,PRESIDENT,GA,13309,WHEELER,REPUBLICAN,ADVANCED VOTING,943
2020,PRESIDENT,GA,13309,WHEELER,REPUBLICAN,ELECTION DAY,438
2020,PRESIDENT,GA,13309,WHEELER,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,GA,13311,WHITE,DEMOCRAT,ABSENTEE,973
2020,PRESIDENT,GA,13311,WHITE,DEMOCRAT,ADVANCED VOTING,1066
2020,PRESIDENT,GA,13311,WHITE,DEMOCRAT,ELECTION DAY,372
2020,PRESIDENT,GA,13311,WHITE,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13311,WHITE,LIBERTARIAN,ABSENTEE,27
2020,PRESIDENT,GA,13311,WHITE,LIBERTARIAN,ADVANCED VOTING,76
2020,PRESIDENT,GA,13311,WHITE,LIBERTARIAN,ELECTION DAY,80
2020,PRESIDENT,GA,13311,WHITE,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13311,WHITE,REPUBLICAN,ABSENTEE,2088
2020,PRESIDENT,GA,13311,WHITE,REPUBLICAN,ADVANCED VOTING,6680
2020,PRESIDENT,GA,13311,WHITE,REPUBLICAN,ELECTION DAY,3448
2020,PRESIDENT,GA,13311,WHITE,REPUBLICAN,PROVISIONAL,6
2020,PRESIDENT,GA,13313,WHITFIELD,DEMOCRAT,ABSENTEE,2840
2020,PRESIDENT,GA,13313,WHITFIELD,DEMOCRAT,ADVANCED VOTING,4997
2020,PRESIDENT,GA,13313,WHITFIELD,DEMOCRAT,ELECTION DAY,2814
2020,PRESIDENT,GA,13313,WHITFIELD,DEMOCRAT,PROVISIONAL,19
2020,PRESIDENT,GA,13313,WHITFIELD,LIBERTARIAN,ABSENTEE,84
2020,PRESIDENT,GA,13313,WHITFIELD,LIBERTARIAN,ADVANCED VOTING,162
2020,PRESIDENT,GA,13313,WHITFIELD,LIBERTARIAN,ELECTION DAY,194
2020,PRESIDENT,GA,13313,WHITFIELD,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13313,WHITFIELD,REPUBLICAN,ABSENTEE,3544
2020,PRESIDENT,GA,13313,WHITFIELD,REPUBLICAN,ADVANCED VOTING,13084
2020,PRESIDENT,GA,13313,WHITFIELD,REPUBLICAN,ELECTION DAY,8963
2020,PRESIDENT,GA,13313,WHITFIELD,REPUBLICAN,PROVISIONAL,45
2020,PRESIDENT,GA,13315,WILCOX,DEMOCRAT,ABSENTEE,212
2020,PRESIDENT,GA,13315,WILCOX,DEMOCRAT,ADVANCED VOTING,365
2020,PRESIDENT,GA,13315,WILCOX,DEMOCRAT,ELECTION DAY,285
2020,PRESIDENT,GA,13315,WILCOX,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13315,WILCOX,LIBERTARIAN,ABSENTEE,2
2020,PRESIDENT,GA,13315,WILCOX,LIBERTARIAN,ADVANCED VOTING,6
2020,PRESIDENT,GA,13315,WILCOX,LIBERTARIAN,ELECTION DAY,8
2020,PRESIDENT,GA,13315,WILCOX,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13315,WILCOX,REPUBLICAN,ABSENTEE,343
2020,PRESIDENT,GA,13315,WILCOX,REPUBLICAN,ADVANCED VOTING,1317
2020,PRESIDENT,GA,13315,WILCOX,REPUBLICAN,ELECTION DAY,743
2020,PRESIDENT,GA,13315,WILCOX,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,GA,13317,WILKES,DEMOCRAT,ABSENTEE,755
2020,PRESIDENT,GA,13317,WILKES,DEMOCRAT,ADVANCED VOTING,897
2020,PRESIDENT,GA,13317,WILKES,DEMOCRAT,ELECTION DAY,504
2020,PRESIDENT,GA,13317,WILKES,DEMOCRAT,PROVISIONAL,4
2020,PRESIDENT,GA,13317,WILKES,LIBERTARIAN,ABSENTEE,10
2020,PRESIDENT,GA,13317,WILKES,LIBERTARIAN,ADVANCED VOTING,20
2020,PRESIDENT,GA,13317,WILKES,LIBERTARIAN,ELECTION DAY,16
2020,PRESIDENT,GA,13317,WILKES,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13317,WILKES,REPUBLICAN,ABSENTEE,467
2020,PRESIDENT,GA,13317,WILKES,REPUBLICAN,ADVANCED VOTING,1649
2020,PRESIDENT,GA,13317,WILKES,REPUBLICAN,ELECTION DAY,704
2020,PRESIDENT,GA,13317,WILKES,REPUBLICAN,PROVISIONAL,3
2020,PRESIDENT,GA,13319,WILKINSON,DEMOCRAT,ABSENTEE,602
2020,PRESIDENT,GA,13319,WILKINSON,DEMOCRAT,ADVANCED VOTING,942
2020,PRESIDENT,GA,13319,WILKINSON,DEMOCRAT,ELECTION DAY,528
2020,PRESIDENT,GA,13319,WILKINSON,DEMOCRAT,PROVISIONAL,3
2020,PRESIDENT,GA,13319,WILKINSON,LIBERTARIAN,ABSENTEE,4
2020,PRESIDENT,GA,13319,WILKINSON,LIBERTARIAN,ADVANCED VOTING,10
2020,PRESIDENT,GA,13319,WILKINSON,LIBERTARIAN,ELECTION DAY,17
2020,PRESIDENT,GA,13319,WILKINSON,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13319,WILKINSON,REPUBLICAN,ABSENTEE,259
2020,PRESIDENT,GA,13319,WILKINSON,REPUBLICAN,ADVANCED VOTING,1109
2020,PRESIDENT,GA,13319,WILKINSON,REPUBLICAN,ELECTION DAY,1293
2020,PRESIDENT,GA,13319,WILKINSON,REPUBLICAN,PROVISIONAL,3
2020,PRESIDENT,GA,13321,WORTH,DEMOCRAT,ABSENTEE,820
2020,PRESIDENT,GA,13321,WORTH,DEMOCRAT,ADVANCED VOTING,994
2020,PRESIDENT,GA,13321,WORTH,DEMOCRAT,ELECTION DAY,581
2020,PRESIDENT,GA,13321,WORTH,DEMOCRAT,PROVISIONAL,0
2020,PRESIDENT,GA,13321,WORTH,LIBERTARIAN,ABSENTEE,10
2020,PRESIDENT,GA,13321,WORTH,LIBERTARIAN,ADVANCED VOTING,28
2020,PRESIDENT,GA,13321,WORTH,LIBERTARIAN,ELECTION DAY,22
2020,PRESIDENT,GA,13321,WORTH,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,GA,13321,WORTH,REPUBLICAN,ABSENTEE,766
2020,PRESIDENT,GA,13321,WORTH,REPUBLICAN,ADVANCED VOTING,3285
2020,PRESIDENT,GA,13321,WORTH,REPUBLICAN,ELECTION DAY,2779
2020,PRESIDENT,GA,13321,WORTH,REPUBLICAN,PROVISIONAL,0
2020,PRESIDENT,NC,37001,ALAMANCE,DEMOCRAT,ABSENTEE BY MAIL,10159
2020,PRESIDENT,NC,37001,ALAMANCE,DEMOCRAT,ELECTION DAY,5264
2020,PRESIDENT,NC,37001,ALAMANCE,DEMOCRAT,ONE STOP,23256
2020,PRESIDENT,NC,37001,ALAMANCE,DEMOCRAT,PROVISIONAL,146
2020,PRESIDENT,NC,37001,ALAMANCE,LIBERTARIAN,ABSENTEE BY MAIL,113
2020,PRESIDENT,NC,37001,ALAMANCE,LIBERTARIAN,ELECTION DAY,199
2020,PRESIDENT,NC,37001,ALAMANCE,LIBERTARIAN,ONE STOP,371
2020,PRESIDENT,NC,37001,ALAMANCE,LIBERTARIAN,PROVISIONAL,3
2020,PRESIDENT,NC,37001,ALAMANCE,OTHER,ABSENTEE BY MAIL,111
2020,PRESIDENT,NC,37001,ALAMANCE,OTHER,ELECTION DAY,143
2020,PRESIDENT,NC,37001,ALAMANCE,OTHER,ONE STOP,268
2020,PRESIDENT,NC,37001,ALAMANCE,OTHER,PROVISIONAL,2
2020,PRESIDENT,NC,37001,ALAMANCE,REPUBLICAN,ABSENTEE BY MAIL,5289
2020,PRESIDENT,NC,37001,ALAMANCE,REPUBLICAN,ELECTION DAY,11057
2020,PRESIDENT,NC,37001,ALAMANCE,REPUBLICAN,ONE STOP,29543
2020,PRESIDENT,NC,37001,ALAMANCE,REPUBLICAN,PROVISIONAL,167
2020,PRESIDENT,NC,37003,ALEXANDER,DEMOCRAT,ABSENTEE BY MAIL,903
2020,PRESIDENT,NC,37003,ALEXANDER,DEMOCRAT,ELECTION DAY,493
2020,PRESIDENT,NC,37003,ALEXANDER,DEMOCRAT,ONE STOP,2741
2020,PRESIDENT,NC,37003,ALEXANDER,DEMOCRAT,PROVISIONAL,8
2020,PRESIDENT,NC,37003,ALEXANDER,LIBERTARIAN,ABSENTEE BY MAIL,15
2020,PRESIDENT,NC,37003,ALEXANDER,LIBERTARIAN,ELECTION DAY,51
2020,PRESIDENT,NC,37003,ALEXANDER,LIBERTARIAN,ONE STOP,61
2020,PRESIDENT,NC,37003,ALEXANDER,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,NC,37003,ALEXANDER,OTHER,ABSENTEE BY MAIL,10
2020,PRESIDENT,NC,37003,ALEXANDER,OTHER,ELECTION DAY,17
2020,PRESIDENT,NC,37003,ALEXANDER,OTHER,ONE STOP,49
2020,PRESIDENT,NC,37003,ALEXANDER,OTHER,PROVISIONAL,0
2020,PRESIDENT,NC,37003,ALEXANDER,REPUBLICAN,ABSENTEE BY MAIL,850
2020,PRESIDENT,NC,37003,ALEXANDER,REPUBLICAN,ELECTION DAY,2741
2020,PRESIDENT,NC,37003,ALEXANDER,REPUBLICAN,ONE STOP,12251
2020,PRESIDENT,NC,37003,ALEXANDER,REPUBLICAN,PROVISIONAL,46
2020,PRESIDENT,NC,37005,ALLEGHANY,DEMOCRAT,ABSENTEE BY MAIL,375
2020,PRESIDENT,NC,37005,ALLEGHANY,DEMOCRAT,ELECTION DAY,167
2020,PRESIDENT,NC,37005,ALLEGHANY,DEMOCRAT,ONE STOP,941
2020,PRESIDENT,NC,37005,ALLEGHANY,DEMOCRAT,PROVISIONAL,3
2020,PRESIDENT,NC,37005,ALLEGHANY,LIBERTARIAN,ABSENTEE BY MAIL,10
2020,PRESIDENT,NC,37005,ALLEGHANY,LIBERTARIAN,ELECTION DAY,6
2020,PRESIDENT,NC,37005,ALLEGHANY,LIBERTARIAN,ONE STOP,18
2020,PRESIDENT,NC,37005,ALLEGHANY,LIBERTARIAN,PROVISIONAL,1
2020,PRESIDENT,NC,37005,ALLEGHANY,OTHER,ABSENTEE BY MAIL,7
2020,PRESIDENT,NC,37005,ALLEGHANY,OTHER,ELECTION DAY,6
2020,PRESIDENT,NC,37005,ALLEGHANY,OTHER,ONE STOP,15
2020,PRESIDENT,NC,37005,ALLEGHANY,OTHER,PROVISIONAL,0
2020,PRESIDENT,NC,37005,ALLEGHANY,REPUBLICAN,ABSENTEE BY MAIL,358
2020,PRESIDENT,NC,37005,ALLEGHANY,REPUBLICAN,ELECTION DAY,849
2020,PRESIDENT,NC,37005,ALLEGHANY,REPUBLICAN,ONE STOP,3299
2020,PRESIDENT,NC,37005,ALLEGHANY,REPUBLICAN,PROVISIONAL,21
2020,PRESIDENT,NC,37007,ANSON,DEMOCRAT,ABSENTEE BY MAIL,593
2020,PRESIDENT,NC,37007,ANSON,DEMOCRAT,ELECTION DAY,1118
2020,PRESIDENT,NC,37007,ANSON,DEMOCRAT,ONE STOP,4067
2020,PRESIDENT,NC,37007,ANSON,DEMOCRAT,PROVISIONAL,11
2020,PRESIDENT,NC,37007,ANSON,LIBERTARIAN,ABSENTEE BY MAIL,3
2020,PRESIDENT,NC,37007,ANSON,LIBERTARIAN,ELECTION DAY,16
2020,PRESIDENT,NC,37007,ANSON,LIBERTARIAN,ONE STOP,22
2020,PRESIDENT,NC,37007,ANSON,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,NC,37007,ANSON,OTHER,ABSENTEE BY MAIL,4
2020,PRESIDENT,NC,37007,ANSON,OTHER,ELECTION DAY,16
2020,PRESIDENT,NC,37007,ANSON,OTHER,ONE STOP,23
2020,PRESIDENT,NC,37007,ANSON,OTHER,PROVISIONAL,0
2020,PRESIDENT,NC,37007,ANSON,REPUBLICAN,ABSENTEE BY MAIL,218
2020,PRESIDENT,NC,37007,ANSON,REPUBLICAN,ELECTION DAY,2098
2020,PRESIDENT,NC,37007,ANSON,REPUBLICAN,ONE STOP,2990
2020,PRESIDENT,NC,37007,ANSON,REPUBLICAN,PROVISIONAL,15
2020,PRESIDENT,NC,37009,ASHE,DEMOCRAT,ABSENTEE BY MAIL,1126
2020,PRESIDENT,NC,37009,ASHE,DEMOCRAT,ELECTION DAY,698
2020,PRESIDENT,NC,37009,ASHE,DEMOCRAT,ONE STOP,2336
2020,PRESIDENT,NC,37009,ASHE,DEMOCRAT,PROVISIONAL,4
2020,PRESIDENT,NC,37009,ASHE,LIBERTARIAN,ABSENTEE BY MAIL,16
2020,PRESIDENT,NC,37009,ASHE,LIBERTARIAN,ELECTION DAY,54
2020,PRESIDENT,NC,37009,ASHE,LIBERTARIAN,ONE STOP,56
2020,PRESIDENT,NC,37009,ASHE,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,NC,37009,ASHE,OTHER,ABSENTEE BY MAIL,20
2020,PRESIDENT,NC,37009,ASHE,OTHER,ELECTION DAY,23
2020,PRESIDENT,NC,37009,ASHE,OTHER,ONE STOP,30
2020,PRESIDENT,NC,37009,ASHE,OTHER,PROVISIONAL,0
2020,PRESIDENT,NC,37009,ASHE,REPUBLICAN,ABSENTEE BY MAIL,923
2020,PRESIDENT,NC,37009,ASHE,REPUBLICAN,ELECTION DAY,3680
2020,PRESIDENT,NC,37009,ASHE,REPUBLICAN,ONE STOP,6781
2020,PRESIDENT,NC,37009,ASHE,REPUBLICAN,PROVISIONAL,67
2020,PRESIDENT,NC,37011,AVERY,DEMOCRAT,ABSENTEE BY MAIL,489
2020,PRESIDENT,NC,37011,AVERY,DEMOCRAT,ELECTION DAY,481
2020,PRESIDENT,NC,37011,AVERY,DEMOCRAT,ONE STOP,1215
2020,PRESIDENT,NC,37011,AVERY,DEMOCRAT,PROVISIONAL,6
2020,PRESIDENT,NC,37011,AVERY,LIBERTARIAN,ABSENTEE BY MAIL,7
2020,PRESIDENT,NC,37011,AVERY,LIBERTARIAN,ELECTION DAY,22
2020,PRESIDENT,NC,37011,AVERY,LIBERTARIAN,ONE STOP,26
2020,PRESIDENT,NC,37011,AVERY,LIBERTARIAN,PROVISIONAL,1
2020,PRESIDENT,NC,37011,AVERY,OTHER,ABSENTEE BY MAIL,4
2020,PRESIDENT,NC,37011,AVERY,OTHER,ELECTION DAY,23
2020,PRESIDENT,NC,37011,AVERY,OTHER,ONE STOP,12
2020,PRESIDENT,NC,37011,AVERY,OTHER,PROVISIONAL,0
2020,PRESIDENT,NC,37011,AVERY,REPUBLICAN,ABSENTEE BY MAIL,459
2020,PRESIDENT,NC,37011,AVERY,REPUBLICAN,ELECTION DAY,2863
2020,PRESIDENT,NC,37011,AVERY,REPUBLICAN,ONE STOP,3784
2020,PRESIDENT,NC,37011,AVERY,REPUBLICAN,PROVISIONAL,66
2020,PRESIDENT,NC,37013,BEAUFORT,DEMOCRAT,ABSENTEE BY MAIL,1910
2020,PRESIDENT,NC,37013,BEAUFORT,DEMOCRAT,ELECTION DAY,1365
2020,PRESIDENT,NC,37013,BEAUFORT,DEMOCRAT,ONE STOP,6341
2020,PRESIDENT,NC,37013,BEAUFORT,DEMOCRAT,PROVISIONAL,17
2020,PRESIDENT,NC,37013,BEAUFORT,LIBERTARIAN,ABSENTEE BY MAIL,31
2020,PRESIDENT,NC,37013,BEAUFORT,LIBERTARIAN,ELECTION DAY,44
2020,PRESIDENT,NC,37013,BEAUFORT,LIBERTARIAN,ONE STOP,62
2020,PRESIDENT,NC,37013,BEAUFORT,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,NC,37013,BEAUFORT,OTHER,ABSENTEE BY MAIL,17
2020,PRESIDENT,NC,37013,BEAUFORT,OTHER,ELECTION DAY,35
2020,PRESIDENT,NC,37013,BEAUFORT,OTHER,ONE STOP,56
2020,PRESIDENT,NC,37013,BEAUFORT,OTHER,PROVISIONAL,0
2020,PRESIDENT,NC,37013,BEAUFORT,REPUBLICAN,ABSENTEE BY MAIL,1047
2020,PRESIDENT,NC,37013,BEAUFORT,REPUBLICAN,ELECTION DAY,4331
2020,PRESIDENT,NC,37013,BEAUFORT,REPUBLICAN,ONE STOP,11014
2020,PRESIDENT,NC,37013,BEAUFORT,REPUBLICAN,PROVISIONAL,45
2020,PRESIDENT,NC,37015,BERTIE,DEMOCRAT,ABSENTEE BY MAIL,612
2020,PRESIDENT,NC,37015,BERTIE,DEMOCRAT,ELECTION DAY,856
2020,PRESIDENT,NC,37015,BERTIE,DEMOCRAT,ONE STOP,4443
2020,PRESIDENT,NC,37015,BERTIE,DEMOCRAT,PROVISIONAL,28
2020,PRESIDENT,NC,37015,BERTIE,LIBERTARIAN,ABSENTEE BY MAIL,5
2020,PRESIDENT,NC,37015,BERTIE,LIBERTARIAN,ELECTION DAY,4
2020,PRESIDENT,NC,37015,BERTIE,LIBERTARIAN,ONE STOP,20
2020,PRESIDENT,NC,37015,BERTIE,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,NC,37015,BERTIE,OTHER,ABSENTEE BY MAIL,7
2020,PRESIDENT,NC,37015,BERTIE,OTHER,ELECTION DAY,8
2020,PRESIDENT,NC,37015,BERTIE,OTHER,ONE STOP,14
2020,PRESIDENT,NC,37015,BERTIE,OTHER,PROVISIONAL,1
2020,PRESIDENT,NC,37015,BERTIE,REPUBLICAN,ABSENTEE BY MAIL,153
2020,PRESIDENT,NC,37015,BERTIE,REPUBLICAN,ELECTION DAY,1047
2020,PRESIDENT,NC,37015,BERTIE,REPUBLICAN,ONE STOP,2608
2020,PRESIDENT,NC,37015,BERTIE,REPUBLICAN,PROVISIONAL,9
2020,PRESIDENT,NC,37017,BLADEN,DEMOCRAT,ABSENTEE BY MAIL,792
2020,PRESIDENT,NC,37017,BLADEN,DEMOCRAT,ELECTION DAY,1078
2020,PRESIDENT,NC,37017,BLADEN,DEMOCRAT,ONE STOP,5438
2020,PRESIDENT,NC,37017,BLADEN,DEMOCRAT,PROVISIONAL,18
2020,PRESIDENT,NC,37017,BLADEN,LIBERTARIAN,ABSENTEE BY MAIL,8
2020,PRESIDENT,NC,37017,BLADEN,LIBERTARIAN,ELECTION DAY,21
2020,PRESIDENT,NC,37017,BLADEN,LIBERTARIAN,ONE STOP,39
2020,PRESIDENT,NC,37017,BLADEN,LIBERTARIAN,PROVISIONAL,0
2020,PRESIDENT,NC,37017,BLADEN,OTHER,ABSENTEE BY MAIL,6
2020,PRESIDENT,NC,37017,BLADEN,OTHER,ELECTION DAY,16
2020,PRESIDENT,NC,37017,BLADEN,OTHER,ONE STOP,33
2020,PRESIDENT,NC,37017,BLADEN,OTHER,PROVISIONAL,0
2020,PRESIDENT,NC,37017,BLADEN,REPUBLICAN,ABSENTEE BY MAIL,551
2020,PRESIDENT,NC,37017,BLADEN,REPUBLICAN,ELECTION DAY,2126
2020,PRESIDENT,NC,37017,BLADEN,REPUBLICAN,ONE STOP,6971
2020,PRESIDENT,NC,37017,BLADEN,REPUBLICAN,PROVISIONAL,28
2020,PRESIDENT,NC,37019,BRUNSWICK,DEMOCRAT,ABSENTEE BY MAIL,11759
2020,PRESIDENT,NC,37019,BRUNSWICK,DEMOCRAT,ELECTION DAY,2194
2020,PRESIDENT,NC,37019,BRUNSWICK,DEMOCRAT,ONE STOP,19242
2020,PRESIDENT,NC,37019,BRUNSWICK,DEMOCRAT,PROVISIONAL,115
2020,PRESIDENT,NC,37019,BRUNSWICK,LIBERTARIAN,ABSENTEE BY MAIL,132
2020,PRESIDENT,NC,37019,BRUNSWICK,LIBERTARIAN,ELECTION DAY,184
2020,PRESIDENT,NC,37019,BRUNSWICK,LIBERTARIAN,ONE STOP,320
2020,PRESIDENT,NC,37019,BRUNSWICK,LIBERTARIAN,PROVISIONAL,6
2020,PRESIDENT,NC,37019,BRUNSWICK,OTHER,ABSENTEE BY MAIL,114
2020,PRESIDENT,NC,37019,BRUNSWICK,OTHER,ELECTION DAY,60
2020,PRESIDENT,NC,37019,BRUNSWICK,OTHER,ONE STOP,194
2020,PRESIDENT,NC,37019,BRUNSWICK,OTHER,PROVISIONAL,5
2020,PRESIDENT,NC,37019,BRUNSWICK,REPUBLICAN,ABSENTEE BY MAIL,6424
2020,PRESIDENT,NC,37019,BRUNSWICK,REPUBLICAN,ELECTION DAY,7904
2020,PRESIDENT,NC,37019,BRUNSWICK,REPUBLICAN,ONE STOP,41248
2020,PRESIDENT,NC,37019,BRUNSWICK,REPUBLICAN,PROVISIONAL,274
2020,PRESIDENT,NC,37021,BUNCOMBE,DEMOCRAT,ABSENTEE BY MAIL,29257
2020,PRESIDENT,NC,37021,BUNCOMBE,DEMOCRAT,ELECTION DAY,7081
2020,PRESIDENT,NC,37021,BUNCOMBE,DEMOCRAT,ONE STOP,60067
2020,PRESIDENT,NC,37021,BUNCOMBE,DEMOCRAT,PROVISIONAL,110
2020,PRESIDENT,NC,37021,BUNCOMBE,LIBERTARIAN,ABSENTEE BY MAIL,275
2020,PRESIDENT,NC,37021,BUNCOMBE,LIBERTARIAN,ELECTION DAY,387
2020,PRESIDENT,NC,37021,BUNCOMBE,LIBERTARIAN,ONE STOP,795
2020,PRESIDENT,NC,37021,BUNCOMBE,LIBERTARIAN,PROVISIONAL,3
2020,PRESIDENT,NC,37021,BUNCOMBE,OTHER,ABSENTEE BY MAIL,294
2020,PRESIDENT,NC,37021,BUNCOMBE,OTHER,ELECTION DAY,277
2020,PRESIDENT,NC,37021,BUNCOMBE,OTHER,ONE STOP,606
2020,PRESIDENT,NC,37021,BUNCOMBE,OTHER,PROVISIONAL,5
2020,PRESIDENT,NC,37021,BUNCOMBE,REPUBLICAN,ABSENTEE BY MAIL,6159
2020,PRESIDENT,NC,37021,BUNCOMBE,REPUBLICAN,ELECTION DAY,11763
2020,PRESIDENT,NC,37021,BUNCOMBE,REPUBLICAN,ONE STOP,44341
2020,PRESIDENT,NC,37021,BUNCOMBE,REPUBLICAN,PROVISIONAL,149
2020,PRESIDENT,NC,37023,BURKE,DEMOCRAT,ABSENTEE BY MAIL,3032
